Zone Name,Ward No.,School UDISE ID,School Name & ID,School Inspector's Name,Last Data Date,Total Enrolment (Last),Max Enrolment,Max Enrolment Date,Max Present,Max Present Date,With Account,Without Account,With Aadhaar,Without Aadhaar,Aadhaar Linked Account,New Admission (This month),New Admission (This session),DBT Received (Student),DBT Received (Parent),Received By (Student + Parent)
Central,147,07090415906,SOUTH EXTN NEW PART II (CO-ED)-1958011,Anguri Bai Meena,,109,113,2025-01-09,83,,86,23,94,15,86,0,34,0,0,0
Central,146,07090416001,GARHI ZHARIA MARIA (CO-ED)-1958072,Anguri Bai Meena,,320,320,2025-01-09,266,,317,3,318,2,317,0,86,0,0,0
Central,146,07090416002,LAJPAT NAGAR IV (GIRLS)-1958019,Anguri Bai Meena,,280,288,2025-01-09,257,,278,2,280,0,278,2,58,0,0,0
Central,146,07090416003,LAJPAT NAGAR IV (BOYS)-1958018,Anguri Bai Meena,,278,286,2025-12-09,237,,251,27,272,6,251,5,56,0,0,0
Central,146,07090416004,AMAR COLONY (CO-ED)-1958017,Anguri Bai Meena,,441,470,2025-01-09,408,,413,28,413,28,413,52,134,0,0,0
South,148,07090416101,ADHCHINI (CO-ED)-1959034,DEEPTI RAO,,140,140,,109,,93,47,120,20,93,3,42,0,0,0
South,149,07090416102,BEGUM PUR (CO-ED)-1959033,RAM DAYAL MEENA,,309,313,2025-08-09,247,,291,18,296,13,291,2,63,0,0,0
South,149,07090416103,SARVPRIYA VIHAR (CO-ED)-1959032,RAM DAYAL MEENA,,160,161,2025-04-09,125,,108,52,120,40,108,1,52,0,0,0
South,149,07090416104,PTS COLONY (CO-ED)-1959009,RAM DAYAL MEENA,,224,224,,202,,193,31,213,11,193,9,78,0,0,0
South,149,07090416105,MMTC COLONY (CO-ED)-1959008,RAM DAYAL MEENA,,233,233,,218,,209,24,218,15,208,3,57,0,0,0
South,149,07090416201,MALVIYA NAGAR (BOYS)-1959011,RAM DAYAL MEENA,,450,455,2025-01-09,436,,411,39,416,34,411,3,101,0,0,0
South,149,07090416202,MALVIYA NAGAR (GIRLS)-1959010,RAM DAYAL MEENA,,508,514,2025-01-09,490,,461,47,471,37,461,1,122,0,0,0
South,149,07090416203,HAUZ RANI URDU (CO-ED)-1959007,RAM DAYAL MEENA,,483,487,2025-08-09,442,,267,216,302,181,267,30,173,0,0,0
South,149,07090416204,HAUZ RANI HINDI (BOYS)-1959006,RAM DAYAL MEENA,,160,169,2025-01-09,159,,119,41,135,25,114,2,60,0,0,0
South,149,07090416205,HAUZ RANI HINDI (GIRLS)-1959005,RAM DAYAL MEENA,,168,173,2025-02-09,136,,144,24,152,16,142,3,48,0,0,0
South,149,07090416206,KHIRKI VILLAGE (BOYS)-1959003,RAM DAYAL MEENA,,174,174,2025-02-09,149,,114,60,129,45,114,1,58,0,0,0
South,150,07090416301,HIMAYUN PUR (CO-ED)-1959023,DEEPTI RAO,,242,243,2025-12-09,215,,202,40,212,30,202,5,78,0,0,0
South,150,07090416302,ARJUN NAGAR (CO-ED)-1959020,DEEPTI RAO,,205,210,2025-11-09,170,,167,38,188,17,167,2,72,0,0,0
South,150,07090416303,GREEN PARK (CO-ED)-1959019,DEEPTI RAO,,62,62,2025-01-09,61,,50,12,51,11,50,0,11,0,0,0
South,148,07090416401,GAUTAM NAGAR (CO-ED)-1959026,DEEPTI RAO,,255,255,2025-11-09,252,,197,58,205,50,180,3,75,0,0,0
South,148,07090416402,HAUZ KHAS ENCLAVE (CO-ED)-1959030,DEEPTI RAO,,199,201,2025-06-09,199,,199,0,199,0,199,4,57,0,0,0
South,148,07090416403,HAUZ KHAS POLICE COLONY (CO-ED)-1959029,DEEPTI RAO,,36,36,2025-01-09,20,,30,6,30,6,30,0,3,0,0,0
South,148,07090416404,MASJID MOTH (CO-ED)-1959028,DEEPTI RAO,,156,163,2025-01-09,130,,98,58,109,47,98,1,69,0,0,0
South,150,07090416405,BHIM NAGARI (CO-ED)-1959022,DEEPTI RAO,,136,138,2025-09-09,119,,109,27,113,23,104,3,42,0,0,0
South,150,07090416406,HAUZ KHAS VILLAGE (CO-ED)-1959021,DEEPTI RAO,,184,184,2025-09-09,176,,121,63,135,49,120,2,41,0,0,0
South,154,07090416901,SAKET G-BLOCK (CO-ED)-1959093,DEEPTI RAO,,507,517,2025-01-09,469,,490,17,494,13,490,1,91,0,0,0
South,154,07090416902,KATWARIA SARAI (BOYS)-1959066,DEEPTI RAO,,183,190,2025-01-09,152,,120,63,120,63,120,1,51,0,0,0
South,154,07090416903,KATWARIA SARAI (GIRLS)-1959065,DEEPTI RAO,,168,176,2025-01-09,155,,96,72,105,63,96,6,56,0,0,0
South,154,07090416904,LADO SARAI (BOYS)-1959064,DEEPTI RAO,,285,285,,229,,222,63,222,63,222,6,104,0,0,0
South,154,07090416905,LADO SARAI (GIRLS)-1959063,DEEPTI RAO,,311,319,2025-01-09,279,,272,39,300,11,262,3,72,0,0,0
South,155,07090417002,MEHRAULI DARGAH (BOYS)-1959061,DEEPTI RAO,,363,370,2025-03-09,337,,333,30,363,0,333,2,101,0,0,0
South,155,07090417003,MEHRAULI KOTHI KALE KHAN (CO-ED)-1959060,DEEPTI RAO,,658,660,2025-01-09,616,,646,12,653,5,646,6,167,0,0,0
South,155,07090417004,MEHRAULI VILLAGE (GIRLS)-1959059,DEEPTI RAO,,546,559,2025-06-09,483,,497,49,497,49,497,4,141,0,0,0
South,155,07090417005,MEHRAULI MAIN (BOYS)-1959058,DEEPTI RAO,,189,194,2025-02-09,185,,154,35,184,5,154,2,64,0,0,0
South,160,07090417301,NEB SARAI (BOYS)-1959158,DEEPTI RAO,,452,457,2025-02-09,348,,312,140,362,90,271,5,153,0,0,0
South,160,07090417302,RAJPUR KHURD (CO-ED)-1959083,DEEPTI RAO,,536,539,2025-04-09,443,,474,62,498,38,431,6,142,0,0,0
South,160,07090417303,MAIDAN GARI (CO-ED)-1959070,DEEPTI RAO,,647,659,2025-11-09,561,,598,49,628,19,598,10,197,0,0,0
South,160,07090417304,NEB SARAI (GIRLS)-1959068,DEEPTI RAO,,517,521,,434,,454,63,464,53,454,8,158,0,0,0
South,160,07090417305,SAIDULAJAB (CO-ED)-1959067,DEEPTI RAO,,445,470,2025-02-09,401,,329,116,358,87,329,4,138,0,0,0
South,159,07090417403,CHATTARPUR VILLAGE (BOYS)-1959082,RAM DAYAL MEENA,,321,330,2025-01-09,268,,289,32,297,24,289,2,125,0,0,0
South,159,07090417404,CHATTARPUR VILLAGE (GIRLS)-1959081,RAM DAYAL MEENA,,562,562,,495,,451,111,478,84,451,10,154,0,0,0
South,159,07090417405,CHATTARPUR MANDIR (BOYS)-1959080,RAM DAYAL MEENA,,895,910,2025-02-09,813,,795,100,875,20,795,4,260,0,0,0
South,159,07090417406,CHATTARPUR MANDIR (GIRLS)-1959079,RAM DAYAL MEENA,,931,938,2025-01-09,876,,869,62,917,14,869,4,239,0,0,0
South,158,07090417407,MANDI VILLAGE (CO-ED)-1959078,DEEPTI RAO,,637,643,,542,,540,97,540,97,540,9,199,0,0,0
South,159,07090417408,SULTAN PUR (CO-ED)-1959072,RAM DAYAL MEENA,,545,566,2025-01-09,506,,523,22,542,3,523,5,145,0,0,0
South,159,07090417409,NEW MANGLA PURI (CO-ED)-1959071,RAM DAYAL MEENA,,164,166,2025-01-09,143,,132,32,149,15,132,0,48,0,0,0
South,158,07090417501,DERA VILLAGE (CO-ED)-1959092,DEEPTI RAO,,534,546,2025-01-09,463,,423,111,477,57,423,4,187,0,0,0
South,158,07090417502,JONA PUR (BOYS)-1959077,DEEPTI RAO,,386,396,2025-02-09,356,,357,29,372,14,357,3,136,0,0,0
South,158,07090417503,JONA PUR (GIRLS)-1959076,DEEPTI RAO,,627,627,2025-04-09,586,,568,59,612,15,568,4,240,0,0,0
South,159,07090417504,GADAI PUR (CO-ED)-1959075,RAM DAYAL MEENA,,252,260,2025-01-09,229,,225,27,236,16,225,0,57,0,0,0
South,157,07090417505,AAYA NAGAR (GIRLS)-1959073,DEEPTI RAO,,1034,1047,2025-01-09,940,,968,66,1000,34,968,10,396,0,0,0
South,157,07090417506,AAYA NAGAR (BOYS)-1959412,DEEPTI RAO,,986,992,2025-02-09,775,,760,226,865,121,760,8,335,0,0,0
South,158,07090417601,BHATI MINES (BOYS)-1959091,DEEPTI RAO,,492,492,,416,,335,157,410,82,335,6,129,0,0,0
South,158,07090417602,BHATI MINES (GIRLS)-1959090,DEEPTI RAO,,585,606,2025-01-09,530,,405,180,478,107,405,2,151,0,0,0
South,158,07090417603,BHATI VILLAGE (CO-ED)-1959089,DEEPTI RAO,,256,257,,231,,169,87,211,45,169,5,87,0,0,0
South,158,07090417604,CHANDAN HULLA (CO-ED)-1959088,DEEPTI RAO,,1012,1012,,777,,736,276,916,96,736,14,314,0,0,0
South,158,07090417605,ASOLA (CO-ED)-1959087,DEEPTI RAO,,477,481,2025-01-09,456,,402,75,429,48,402,8,151,0,0,0
South,158,07090417606,FATEH PUR BERI (BOYS)-1959086,DEEPTI RAO,,717,738,2025-01-09,647,,673,44,710,7,673,3,198,0,0,0
South,158,07090417607,FATEH PUR BERI (GIRLS)-1959085,DEEPTI RAO,,871,886,2025-01-09,769,,820,51,852,19,820,3,244,0,0,0
South,160,07090417608,SATBARI (CO-ED)-1959084,DEEPTI RAO,,529,534,2025-01-09,443,,466,63,498,31,466,0,162,0,0,0
South,163,07090417701,SANGAM VIHAR G-BLOCK (CO-ED)-1959120,RAM DAYAL MEENA,,113,113,,102,,67,46,89,24,67,2,36,0,0,0
South,161,07090417702,SANGAM VIHAR L-BLOCK (BOYS)-1959119,RAM DAYAL MEENA,,350,355,2025-01-09,296,,245,105,265,85,245,0,101,0,0,0
South,161,07090417703,SANGAM VIHAR L-BLOCK (GIRLS)-1959118,RAM DAYAL MEENA,,548,553,2025-01-09,457,,381,167,467,81,381,8,170,0,0,0
South,163,07090417704,SANGAM VIHAR K (BOYS)-1959117,RAM DAYAL MEENA,,400,408,2025-10-09,408,2025-11-09,314,86,359,41,314,1,109,0,0,0
South,163,07090417705,SANGAM VIHAR K II (GIRLS)-1959116,RAM DAYAL MEENA,,467,477,,428,,419,48,446,21,419,6,150,0,0,0
South,161,07090417706,SANGAM VIHAR C-BLOCK (BOYS)-1959115,RAM DAYAL MEENA,,818,827,2025-01-09,730,,705,113,779,39,705,6,293,0,0,0
South,161,07090417707,SANGAM VIHAR C-BLOCK (GIRLS)-1959114,RAM DAYAL MEENA,,1157,1175,2025-02-09,1042,,1006,151,1089,68,1006,5,397,0,0,0
South,161,07090417802,DEVLI NO 3 (CO-ED)-1959112,RAM DAYAL MEENA,,424,433,2025-09-09,406,,345,79,356,68,345,13,146,0,0,0
South,161,07090417803,DEVLI NO 2 (BOYS)-1959111,RAM DAYAL MEENA,,136,144,2025-04-09,105,,92,44,122,14,92,3,66,0,0,0
South,161,07090417804,DEVLI NO 2 (GIRLS)-1959110,RAM DAYAL MEENA,,246,246,2025-01-09,205,,186,60,215,31,185,4,86,0,0,0
South,161,07090417805,DEVLI NO 1 (BOYS)-1959109,RAM DAYAL MEENA,,198,212,2025-03-09,169,,117,81,174,24,117,3,87,0,0,0
South,161,07090417806,DEVLI NO 1 (GIRLS)-1959108,RAM DAYAL MEENA,,486,498,2025-03-09,446,,365,121,414,72,365,7,156,0,0,0
South,162,07090417809,DR AMBEDKAR NAGAR SEC.1 NO 2 (BOYS)-1959105,RAM DAYAL MEENA,,312,312,2025-01-09,270,,275,37,285,27,275,1,110,0,0,0
South,162,07090417810,DR AMBEDKAR NAGAR SEC. 1 NO 2 (GIRLS)-1959104,RAM DAYAL MEENA,,514,523,2025-01-09,474,,448,66,500,14,448,2,122,0,0,0
South,162,07090417811,DR AMBEDKAR NAGAR SEC. 1 NO.1 (BOYS)-1959103,RAM DAYAL MEENA,,290,291,2025-06-09,271,,223,67,285,5,223,6,93,0,0,0
South,162,07090417812,DR AMBEDKAR NAGAR SEC 1 NO 1 (GIRLS)-1959102,RAM DAYAL MEENA,,400,402,2025-11-09,374,,377,23,399,1,377,4,115,0,0,0
South,164,07090417902,DR AMBEDKAR NAGAR SEC 6 NO 5 (CO-ED)-1959154,DEEPTI RAO,,365,368,2025-12-09,362,,331,34,356,9,331,1,98,0,0,0
South,164,07090417904,DR AMBEDKAR NAGAR SEC 6 NO 3 (CO-ED)-1959152,DEEPTI RAO,,348,351,2025-11-09,316,,273,75,290,58,273,2,101,0,0,0
South,164,07090418001,DR AMBEDKAR NAGAR SEC 6 NO 4 (CO-ED)-1959144,DEEPTI RAO,,309,312,2025-01-09,298,,188,121,223,86,188,3,125,0,0,0
South,164,07090418003,DR AMBEDKAR NAGAR SEC 6 NO 2 (CO-ED)-1959142,DEEPTI RAO,,403,404,,396,,319,84,370,33,319,17,101,0,0,0
South,164,07090418005,DR AMBEDKAR NAGAR SEC 6 NO 1 (CO-ED)-1959140,DEEPTI RAO,,239,240,2025-01-09,226,,188,51,219,20,188,3,67,0,0,0
South,167,07090418101,KHANPUR COED (CO-ED)-1959137,RAM DAYAL MEENA,,411,423,2025-01-09,336,,354,57,388,23,354,1,148,0,0,0
South,167,07090418102,KHANPUR VILLAGE (GIRLS)-1959136,RAM DAYAL MEENA,,271,281,2025-01-09,236,,210,61,263,8,210,1,96,0,0,0
South,167,07090418103,DR AMBEDKAR NAGAR SEC 2 (CO-ED)-1959129,RAM DAYAL MEENA,,293,293,,293,,263,30,288,5,263,6,91,0,0,0
South,166,07090418202,DR AMBEDKAR NAGAR SEC 5 NO 2 (CO-ED)-1959132,DEEPTI RAO,,422,427,2025-01-09,369,,357,65,380,42,357,2,122,0,0,0
South,166,07090418204,DR AMBEDKAR NAGAR SEC 5 NO 1 (CO-ED)-1959130,DEEPTI RAO,,573,580,2025-01-09,551,,502,71,549,24,502,5,171,0,0,0
South,167,07090418205,DR AMBEDKAR NAGAR SEC 3 NO 1 (CO-ED)-1959127,RAM DAYAL MEENA,,175,178,2025-01-09,149,,122,53,150,25,122,0,45,0,0,0
South,165,07090418302,DR AMBEDKAR NAGAR SEC 5 NO 3 (CO-ED)-1959146,RAM DAYAL MEENA,,446,446,,397,,400,46,400,46,400,11,126,0,0,0
South,165,07090418303,MADANGIR VILLAGE (CO-ED)-1959138,RAM DAYAL MEENA,,197,203,2025-06-09,190,,163,34,180,17,163,6,63,0,0,0
South,166,07090418304,DR AMBEDKAR NAGAR SEC 4 NO 3 (CO-ED)-1959125,DEEPTI RAO,,285,285,,257,,257,28,268,17,257,7,83,0,0,0
South,165,07090418306,DR AMBEDKAR NAGAR SEC 4 NO. 2 (GIRLS)-1959123,RAM DAYAL MEENA,,338,340,2025-06-09,315,,267,71,314,24,265,7,80,0,0,0
South,165,07090418307,DR AMBEDKAR NAGAR SEC 4 NO. 1 (BOYS)-1959122,RAM DAYAL MEENA,,294,298,2025-04-09,271,,232,62,264,30,232,2,72,0,0,0
South,166,07090418401,DR AMBEDKAR NAGAR SEC 3 NO 2 (CO-ED)-1959134,DEEPTI RAO,,160,164,2025-02-09,131,,136,24,153,7,136,2,48,0,0,0
South,166,07090418403,PUSHP VIHAR SEC 7 (CO-ED)-1959101,DEEPTI RAO,,531,541,2025-03-09,510,,506,25,523,8,506,2,175,0,0,0
South,166,07090418404,PUSHP VIHAR SEC 5 (CO-ED)-1959100,DEEPTI RAO,,168,175,2025-01-09,144,,120,48,135,33,120,0,67,0,0,0
South,166,07090418405,PUSHP VIHAR SEC 4 (CO-ED)-1959099,DEEPTI RAO,,139,148,2025-01-09,128,,90,49,107,32,90,0,60,0,0,0
South,166,07090418408,PUSHP VIHAR SEC 3 (CO-ED)-1959096,DEEPTI RAO,,240,246,2025-08-09,233,,238,2,238,2,238,1,92,0,0,0
South,166,07090418409,PUSHP VIHAR SEC 1 NO 2 (CO-ED)-1959095,DEEPTI RAO,,202,457,,229,,140,62,169,33,140,6,125,0,0,0
South,166,07090418410,PUSHP VIHAR SEC 1 NO 1 (CO-ED)-1959094,DEEPTI RAO,,301,319,2025-01-09,286,,260,41,294,7,260,1,114,0,0,0
Central,179,07090418501,LAL KUAN CHUNGI NO 2 (BOYS)-1958105,Anguri Bai Meena,,340,340,,289,,302,38,323,17,302,2,83,0,0,0
Central,178,07090418502,TUGLAKABAD VILLAGE (GIRLS)-1958096,Anguri Bai Meena,,498,499,2025-10-09,471,,498,0,498,0,498,8,134,0,0,0
Central,170,07090418504,TUGLAKABAD EXTENSION NO.2 (BOYS)-1958100,Anguri Bai Meena,,859,864,,715,,828,31,810,49,810,41,225,0,0,0
Central,170,07090418505,TUGLAKABAD EXTENSION NO.2 (GIRLS)-1958099,Anguri Bai Meena,,745,765,,677,,738,7,744,1,738,16,163,0,0,0
Central,170,07090418507,TUGLAKABAD EXTENSION NO.1 (GIRLS)-1958097,Anguri Bai Meena,,994,999,2025-08-09,884,,980,14,994,0,980,4,231,0,0,0
Central,168,07090418601,SANGAM VIHAR F2-BLOCK (BOYS)-1958109,Anguri Bai Meena,,324,329,2025-06-09,288,,311,13,320,4,311,3,77,0,0,0
Central,168,07090418602,SANGAM VIHAR F2-BLOCK (GIRLS)-1958108,Anguri Bai Meena,,423,427,2025-10-09,398,,420,3,423,0,420,7,126,0,0,0
Central,169,07090418703,SANGAM VIHAR I-BLOCK (BOYS)-1958111,Anguri Bai Meena,,448,453,2025-01-09,405,,398,50,409,39,398,0,128,0,0,0
Central,169,07090418704,SANGAM VIHAR I-BLOCK (GIRLS)-1958110,Anguri Bai Meena,,589,591,,530,,539,50,569,20,539,7,164,0,0,0
Central,170,07090418705,SANGAM VIHAR G-BLOCK GALI NO 12 (GIRLS)-1958527,Anguri Bai Meena,,375,380,2025-09-09,317,,354,21,369,6,354,6,127,0,0,0
South,172,07090418901,SHEIKH SARI (CO-ED)-1959151,RAM DAYAL MEENA,,515,519,2025-01-09,437,,317,198,324,191,310,2,170,0,0,0
South,172,07090418903,CHIRAG (CO-ED)-1959001,RAM DAYAL MEENA,,755,755,,624,,650,105,707,48,650,10,248,0,0,0
South,171,07090419001,C.R. PARK � HINDI & BENGALI (CO-ED)-1958080,RAM DAYAL MEENA,,586,594,2025-01-09,564,,580,6,580,6,580,9,191,0,0,0
South,171,07090419003,JANTA GRAH (CO-ED)-1958077,RAM DAYAL MEENA,,289,289,2025-02-09,271,,229,60,247,42,229,105,105,0,0,0
South,171,07090419004,KALKAJI DDA II (BOYS)-1958076,RAM DAYAL MEENA,,247,253,2025-06-09,206,,200,47,210,37,200,1,69,0,0,0
South,171,07090419005,KALKAJI DDA SLUM (BOYS)-1958074,RAM DAYAL MEENA,,267,268,2025-01-09,229,,201,66,227,40,201,2,78,0,0,0
South,171,07090419006,KALKAJI DDA SLUM (GIRLS)-1958073,RAM DAYAL MEENA,,380,404,2025-01-09,320,,270,110,341,39,270,3,154,0,0,0
South,172,07090419101,SADHNA ENCLAVE (CO-ED)-1959018,RAM DAYAL MEENA,,36,36,2025-06-09,36,,33,3,36,0,33,2,8,0,0,0
South,173,07090419102,KRISHI VIHAR (CO-ED)-1959016,RAM DAYAL MEENA,,39,39,2025-01-09,36,,31,8,38,1,31,0,10,0,0,0
South,172,07090419103,SHAHPUR JAT (CO-ED)-1959013,RAM DAYAL MEENA,,474,475,2025-12-09,404,,448,26,454,20,442,10,148,0,0,0
South,172,07090419105,SAVITRI NAGAR (GIRLS)-1959004,RAM DAYAL MEENA,,179,180,2025-09-09,163,,164,15,171,8,164,1,44,0,0,0
South,173,07090419201,SANT NAGAR (CO-ED)-1958411,RAM DAYAL MEENA,,268,275,2025-01-09,215,,230,38,238,30,230,1,92,0,0,0
South,173,07090419202,KAILASH COLONY (CO-ED)-1958412,RAM DAYAL MEENA,,455,459,2025-01-09,393,2025-09-09,379,76,393,62,360,3,154,0,0,0
South,173,07090419203,JAMROOD PUR (CO-ED)-1958413,RAM DAYAL MEENA,,318,342,2025-01-09,272,,221,97,259,59,221,7,123,0,0,0
Central,174,07090419301,SRI NIWAS PURI (BOYS)-1958068,Anguri Bai Meena,,415,418,2025-06-09,343,,398,17,415,0,398,2,103,0,0,0
Central,174,07090419302,SRI NIWAS PURI (GIRLS)-1958067,Anguri Bai Meena,,462,466,2025-10-09,419,,456,6,462,0,456,4,86,0,0,0
Central,174,07090419303,WATER SEWAGE OKHLA (CO-ED)-1958065,Anguri Bai Meena,,241,243,2025-01-09,230,,239,2,241,0,239,0,40,0,0,0
Central,174,07090419304,SARAI JULENA (CO-ED)-1958040,Anguri Bai Meena,,175,179,2025-01-09,153,,160,15,166,9,160,0,39,0,0,0
Central,174,07090419305,BHARAT NAGAR (BOYS)-1958039,Anguri Bai Meena,,123,123,2025-01-09,111,,117,6,120,3,117,0,36,0,0,0
Central,174,07090419306,BHARAT NAGAR (GIRLS)-1958038,Anguri Bai Meena,,192,192,2025-01-09,162,,192,0,192,0,192,1,51,0,0,0
Central,175,07090419401,KALKAJI CENTRAL (CO-ED)-1958084,Hriday Singh,,253,253,,194,,244,9,246,7,244,2,66,0,0,0
Central,175,07090419402,KALKAJI B-BLOCK (CO-ED)-1958081,Hriday Singh,,412,416,2025-10-09,404,,411,1,412,0,411,3,142,0,0,0
Central,174,07090419403,EAST OF KAILASH (CO-ED)-1958070,Anguri Bai Meena,,496,504,2025-01-09,441,,490,6,489,7,489,3,172,0,0,0
Central,175,07090419404,SHYAM NAGAR (CO-ED)-1958069,Hriday Singh,,134,139,2025-10-09,117,,126,8,127,7,126,1,34,0,0,0
Central,174,07090419405,MODI MILL (CO-ED)-1958066,Anguri Bai Meena,,207,208,2025-03-09,153,,195,12,202,5,195,0,40,0,0,0
Central,176,07090419601,TRANSIT CAMP A-BLOCK (BOYS)-1958090,Hriday Singh,,405,407,,349,,396,9,399,6,396,5,129,0,0,0
Central,176,07090419602,TRANSIT CAMP A-BLOCK (GIRLS)-1958089,Hriday Singh,,538,538,,459,,533,5,538,0,533,12,163,0,0,0
Central,175,07090419604,GIRI NAGAR (CO-ED)-1958087,Hriday Singh,,264,267,2025-01-09,249,,264,0,264,0,264,0,42,0,0,0
Central,175,07090419605,GOVIND PURI KALKAJI (CO-ED)-1958085,Hriday Singh,,523,526,2025-01-09,450,,484,39,520,3,482,8,130,0,0,0
Central,175,07090419607,KALKAJI K BLOCK (CO-ED)-1958082,Hriday Singh,,236,244,2025-01-09,204,,208,28,234,2,208,1,48,0,0,0
South,171,07090419608,KALKAJI DDA II (GIRLS)-1958075,RAM DAYAL MEENA,,302,314,2025-01-09,285,,288,14,293,9,287,1,85,0,0,0
Central,178,07090419701,TUGLAKABAD VILLAGE (BOYS)-1958095,Anguri Bai Meena,,402,405,2025-10-09,365,,372,30,387,15,372,3,104,0,0,0
Central,179,07090419702,RAILWAY COLONY BADARPUR (BOYS)-1958094,Anguri Bai Meena,,252,254,2025-02-09,202,,251,1,252,0,251,8,89,0,0,0
Central,179,07090419703,RAILWAY COLONY BADARPUR (GIRLS)-1958093,Anguri Bai Meena,,526,534,2025-02-09,497,,518,8,522,4,518,4,139,0,0,0
Central,179,07090419802,LAL KUAN CENTRAL (CO-ED)-1958106,Anguri Bai Meena,,1110,1148,2025-04-09,1006,,1016,94,1081,29,1016,42,212,0,0,0
Central,179,07090419803,LAL KUAN CHUNGI NO 2 (GIRLS)-1958104,Anguri Bai Meena,,472,472,,405,,422,50,452,20,422,7,107,0,0,0
Central,179,07090419804,PUL PEHLADPUR (BOYS)-1958103,Anguri Bai Meena,,463,468,2025-01-09,414,,457,6,459,4,457,1,128,0,0,0
Central,179,07090419805,PUL PEHLADPUR (GIRLS)-1958102,Anguri Bai Meena,,806,810,2025-03-09,728,,794,12,799,7,794,6,196,0,0,0
Central,177,07090419901,INDRA KALYAN VIHAR (BOYS)-1958158,Hriday Singh,,400,418,2025-02-09,364,,386,14,389,11,386,3,151,0,0,0
Central,177,07090419902,INDRA KALYAN VIHAR (GIRLS)-1958157,Hriday Singh,,501,503,2025-01-09,444,,482,19,488,13,482,8,136,0,0,0
Central,178,07090419903,TEHKHANAD NO 1 (BOYS)-1958156,Anguri Bai Meena,,673,674,,558,,654,19,655,18,654,2,172,0,0,0
Central,178,07090419904,TEHKHANAD NO 1 (GIRLS)-1958155,Anguri Bai Meena,,760,766,,631,,755,5,751,9,751,14,213,0,0,0
Central,178,07090419905,TEHKHANAD NO 2 (BOYS)-1958154,Anguri Bai Meena,,203,203,,192,,193,10,202,1,193,3,45,0,0,0
Central,178,07090419906,TEHKHANAD NO 2 (GIRLS)-1958153,Anguri Bai Meena,,246,253,,211,,223,23,244,2,223,2,58,0,0,0
Central,177,07090420001,SANJAY COLONY (BOYS)-1958160,Hriday Singh,,284,286,,240,,266,18,261,23,261,2,94,0,0,0
Central,177,07090420002,SANJAY COLONY (GIRLS)-1958159,Hriday Singh,,405,414,2025-06-09,352,,399,6,390,15,390,2,125,0,0,0
Central,177,07090420003,HARKESH NAGAR (BOYS)-1958152,Hriday Singh,,1032,1033,,822,,1029,3,1000,32,1000,79,283,0,0,0
Central,177,07090420004,HARKESH NAGAR (GIRLS)-1958151,Hriday Singh,,1311,1319,2025-08-09,1216,,1304,7,1299,12,1299,13,374,0,0,0
Central,183,07090420103,JAITPUR (BOYS)-1958119,Hriday Singh,,1421,1464,2025-02-09,1319,,1413,8,1417,4,1413,6,399,0,0,0
Central,183,07090420104,JAITPUR (GIRLS)-1958118,Hriday Singh,,2085,2085,,1836,,2085,0,2083,2,2083,21,526,0,0,0
Central,182,07090420201,MEETHAPUR EXTN (BOYS)-1958125,Hriday Singh,,536,536,,478,,521,15,534,2,521,6,166,0,0,0
Central,182,07090420202,MEETHAPUR EXTN (GIRLS)-1958124,Hriday Singh,,876,916,,839,,874,2,864,12,864,13,263,0,0,0
Central,182,07090420203,MEETHAPUR VILLAGE (BOYS)-1958123,Hriday Singh,,515,517,,432,,511,4,512,3,511,5,135,0,0,0
Central,182,07090420204,MEETHAPUR VILLAGE (GIRLS)-1958122,Hriday Singh,,799,834,2025-02-09,737,,797,2,799,0,797,6,239,0,0,0
Central,180,07090420301,BADARPUR (GIRLS)-1958134,Anguri Bai Meena,,392,399,2025-02-09,371,,392,0,381,11,381,4,108,0,0,0
Central,180,07090420302,TAJPUR PAHARI (BOYS)-1958133,Anguri Bai Meena,,268,269,2025-11-09,239,,262,6,266,2,262,6,79,0,0,0
Central,180,07090420303,TAJPUR VILLAGE (BOYS)-1958131,Anguri Bai Meena,,310,323,,290,,288,22,309,1,50,5,101,0,0,0
Central,180,07090420304,GAUTAM PURI NO 2 (BOYS)-1958139,Anguri Bai Meena,,227,229,2025-01-09,210,,213,14,226,1,213,0,67,0,0,0
Central,180,07090420305,GAUTAM PURI NO 1 (BOYS)-1958138,Anguri Bai Meena,,296,298,2025-01-09,273,,272,24,278,18,272,0,71,0,0,0
Central,180,07090420306,GAUTAM PURI NO 2 (GIRLS)-1958137,Anguri Bai Meena,,427,427,2025-01-09,367,,410,17,418,9,410,3,103,0,0,0
Central,180,07090420307,GAUTAM PURI NO 1 (GIRLS)-1958136,Anguri Bai Meena,,311,312,,289,,309,2,311,0,309,6,68,0,0,0
Central,180,07090420308,BADARPUR (BOYS)-1958135,Anguri Bai Meena,,314,315,,266,,284,30,305,9,284,0,87,0,0,0
Central,180,07090420309,TAJPUR PAHARI (GIRLS)-1958132,Anguri Bai Meena,,480,481,2025-04-09,445,,475,5,480,0,475,7,101,0,0,0
Central,180,07090420310,TAJPUR VILLAGE (GIRLS)-1958130,Anguri Bai Meena,,495,499,2025-10-09,463,,489,6,492,3,489,5,122,0,0,0
Central,181,07090420401,MOLARBAND EXTN (BOYS)-1958129,Hriday Singh,,389,390,2025-04-09,328,,371,18,382,7,371,3,147,0,0,0
